ClusterID	ClusterX	ClusterY	X	Y	D	C
0		999.7  		162.9  		934.7  	167    	15.891 	1
0		999.7  		162.9  		1026   	162.6  	16.111 	1
4		540    		740    		503.4  	768.8  	12.804 	1
2		231.7  		485    		225.2  	592.2  	14.216 	1
1		282.6  		947.2  		279.4  	993.1  	13.075 	1
4		540    		740    		494.3  	798.9  	15.249 	1
4		540    		740    		423.2  	706    	16.524 	1
0		999.7  		162.9  		973.8  	168.8  	15.205 	1
0		999.7  		162.9  		1067   	147.5  	14.583 	1
3		957.5  		744.3  		889.3  	857.9  	14.856 	1
4		540    		740    		581.2  	601.6  	15.85  	1
1		282.6  		947.2  		277.8  	918.4  	15.58  	1
4		540    		740    		528.3  	820.1  	11.558 	1
4		540    		740    		568.7  	820.5  	15.681 	1
3		957.5  		744.3  		917.9  	667.3  	14.348 	1
4		540    		740    		485.5  	727.9  	14.586 	1
4		540    		740    		559    	835.4  	17.715 	1
4		540    		740    		596.4  	604.6  	14.185 	1
1		282.6  		947.2  		307.2  	1040   	15.241 	1
1		282.6  		947.2  		336.6  	1060   	17.596 	1
2		231.7  		485    		259.1  	486.9  	13.556 	1
2		231.7  		485    		211.2  	561    	13.783 	1
2		231.7  		485    		193    	501.1  	15.798 	1
3		957.5  		744.3  		861.3  	607.7  	13.918 	1
0		999.7  		162.9  		947.1  	157.1  	15.166 	1
2		231.7  		485    		213.4  	536.1  	15.535 	1
1		282.6  		947.2  		264    	859.4  	16.35  	1
1		282.6  		947.2  		253.4  	1021   	13.187 	1
3		957.5  		744.3  		988.2  	733.4  	14.614 	1
4		540    		740    		537.6  	698    	14.293 	1
0		999.7  		162.9  		881.8  	145    	14.425 	1
0		999.7  		162.9  		924.6  	147    	16.75  	1
4		540    		740    		590.8  	791    	17.462 	1
2		231.7  		485    		239.2  	547.1  	15.193 	1
1		282.6  		947.2  		233.7  	757.4  	16.946 	1
1		282.6  		947.2  		304.5  	824.9  	15.054 	1
2		231.7  		485    		247.2  	517.2  	14.349 	1
0		999.7  		162.9  		1077   	156.9  	14.812 	1
4		540    		740    		497    	874.3  	15.79  	1
0		999.7  		162.9  		1035   	148.4  	14.859 	1
2		231.7  		485    		252.1  	484    	9.9104 	1
4		540    		740    		580.9  	673.9  	13.521 	1
0		999.7  		162.9  		1138   	153.1  	14.999 	1
4		540    		740    		556.7  	648.3  	17.924 	1
2		231.7  		485    		230    	516.1  	14.966 	1
1		282.6  		947.2  		254.5  	992.9  	15.175 	1
3		957.5  		744.3  		953.2  	786.1  	15.369 	1
1		282.6  		947.2  		322.9  	984.7  	15.215 	1
1		282.6  		947.2  		267.3  	1003   	16.214 	1
3		957.5  		744.3  		949    	773.7  	13.445 	1
4		540    		740    		555.9  	666.4  	12.978 	1
1		282.6  		947.2  		255.2  	919.4  	14.134 	1
2		231.7  		485    		260.6  	590.3  	15.701 	1
0		999.7  		162.9  		1096   	165.9  	16.713 	1
4		540    		740    		552.8  	823.3  	14.377 	1
0		999.7  		162.9  		990.9  	171.5  	14.338 	1
3		957.5  		744.3  		1044   	858.1  	11.638 	1
2		231.7  		485    		238.6  	441    	14.082 	1
4		540    		740    		620.1  	853.7  	12.894 	1
4		540    		740    		659.3  	688.3  	15.454 	1
2		231.7  		485    		260.3  	531.2  	14.622 	1
1		282.6  		947.2  		258.3  	843    	14.67  	1
1		282.6  		947.2  		291.3  	829.6  	15.482 	1
1		282.6  		947.2  		274.3  	845.4  	13.813 	1
0		999.7  		162.9  		1030   	170.4  	15.217 	1
2		231.7  		485    		218.8  	419.1  	11.718 	1
2		231.7  		485    		207.6  	434.3  	12.882 	1
0		999.7  		162.9  		950.1  	175.8  	14.724 	1
3		957.5  		744.3  		920.4  	779.8  	14.458 	1
4		540    		740    		577.3  	855.1  	14.685 	1
0		999.7  		162.9  		1163   	162.7  	17.05  	1
2		231.7  		485    		231.7  	395.9  	12.506 	1
2		231.7  		485    		221.6  	496.9  	15.776 	1
2		231.7  		485    		194.7  	439.3  	17.23  	1
2		231.7  		485    		272    	561.1  	17.476 	1
2		231.7  		485    		237.6  	475.7  	16.066 	1
4		540    		740    		489.5  	773.1  	12.996 	1
1		282.6  		947.2  		292    	948.5  	16.142 	1
2		231.7  		485    		216.4  	510.3  	16.757 	1
3		957.5  		744.3  		1035   	709    	17.507 	1
0		999.7  		162.9  		1223   	171.8  	15.481 	1
0		999.7  		162.9  		769    	119.6  	17.799 	1
0		999.7  		162.9  		830.5  	179.6  	15.638 	1
0		999.7  		162.9  		1006   	158    	15.354 	1
0		999.7  		162.9  		1037   	175.7  	14.149 	1
0		999.7  		162.9  		862.1  	192.7  	14.666 	1
3		957.5  		744.3  		958.3  	639.1  	16.934 	1
2		231.7  		485    		207.2  	527.1  	14.231 	1
1		282.6  		947.2  		349    	873.6  	15.415 	1
1		282.6  		947.2  		266.2  	1009   	12.499 	1
2		231.7  		485    		229.7  	516.4  	14.074 	1
2		231.7  		485    		221.9  	441.9  	15.896 	1
0		999.7  		162.9  		951.7  	165.7  	14.429 	1
3		957.5  		744.3  		851.6  	808.5  	15.101 	1
2		231.7  		485    		263    	564.9  	16.752 	1
1		282.6  		947.2  		265    	902.5  	16.082 	1
2		231.7  		485    		212.9  	454.6  	15.891 	1
0		999.7  		162.9  		1179   	148.6  	14.745 	1
2		231.7  		485    		244.1  	505.8  	15.031 	1
4		540    		740    		536.6  	646.2  	13.977 	1
1		282.6  		947.2  		309    	945.8  	15.188 	1
2		231.7  		485    		196.2  	492.4  	17.067 	1
0		999.7  		162.9  		894.9  	184.5  	17.715 	1
2		231.7  		485    		242.9  	376.2  	15.72  	1
1		282.6  		947.2  		251    	955.5  	16.395 	1
4		540    		740    		450.6  	706.4  	14.148 	1
4		540    		740    		436.3  	773.4  	16.554 	1
1		282.6  		947.2  		260.1  	1065   	16.891 	1
4		540    		740    		566.6  	657.5  	13.675 	1
3		957.5  		744.3  		877.4  	692.7  	14.788 	1
3		957.5  		744.3  		1093   	725.3  	15.493 	1
2		231.7  		485    		283.4  	444    	14.485 	1
4		540    		740    		523.7  	729.1  	15.594 	1
2		231.7  		485    		220.5  	481.5  	14.281 	1
4		540    		740    		483.9  	855.7  	14.66  	1
3		957.5  		744.3  		975.5  	756    	14.101 	1
1		282.6  		947.2  		308.7  	829.5  	15.37  	1
0		999.7  		162.9  		1088   	172.8  	14.053 	1
4		540    		740    		576.2  	779.7  	16.201 	1
1		282.6  		947.2  		249.5  	1003   	13.293 	1
1		282.6  		947.2  		289.2  	959.5  	13.294 	1
0		999.7  		162.9  		1025   	132    	16.31  	1
3		957.5  		744.3  		1007   	671.7  	17.127 	1
0		999.7  		162.9  		995.4  	166    	12.645 	1
3		957.5  		744.3  		916.5  	732.4  	16.849 	1
2		231.7  		485    		199.7  	465    	16.188 	1
3		957.5  		744.3  		1010   	744.3  	13.692 	1
2		231.7  		485    		246.9  	483.3  	14.618 	1
0		999.7  		162.9  		1040   	203.6  	14.674 	1
3		957.5  		744.3  		764.6  	789.4  	14.666 	1
1		282.6  		947.2  		278.9  	1044   	13.118 	1
1		282.6  		947.2  		283.6  	1001   	12.73  	1
4		540    		740    		447.1  	813.9  	17.783 	1
1		282.6  		947.2  		288.1  	1025   	13.983 	1
4		540    		740    		518.8  	694.9  	15.568 	1
2		231.7  		485    		214.7  	483.3  	14.727 	1
0		999.7  		162.9  		1005   	145    	15.259 	1
1		282.6  		947.2  		324.3  	991.8  	14.572 	1
3		957.5  		744.3  		796    	727.3  	14.434 	1
2		231.7  		485    		202    	471.1  	14.849 	1
1		282.6  		947.2  		303.7  	999.1  	14.763 	1
0		999.7  		162.9  		923.3  	171.8  	11.748 	1
4		540    		740    		516.9  	717.2  	16.724 	1
4		540    		740    		593.4  	729.1  	14.225 	1
1		282.6  		947.2  		329    	991.2  	15.692 	1
2		231.7  		485    		249.9  	491.4  	15.699 	1
0		999.7  		162.9  		1143   	169.3  	12.814 	1
0		999.7  		162.9  		1109   	156.7  	11.781 	1
1		282.6  		947.2  		267.7  	1077   	14.838 	1
4		540    		740    		525.1  	758.5  	16.03  	1
2		231.7  		485    		213.9  	474.1  	15.425 	1
2		231.7  		485    		247.5  	511.8  	15.304 	1
1		282.6  		947.2  		259    	806.3  	10.986 	1
1		282.6  		947.2  		236    	791.3  	13.575 	1
4		540    		740    		598    	710.3  	13.217 	1
0		999.7  		162.9  		931.9  	156.8  	13.449 	1
0		999.7  		162.9  		923.4  	175.6  	15.466 	1
3		957.5  		744.3  		1051   	712.5  	14.002 	1
2		231.7  		485    		228.3  	435.7  	16.033 	1
0		999.7  		162.9  		1061   	176.8  	14.483 	1
0		999.7  		162.9  		1049   	156.1  	16.325 	1
1		282.6  		947.2  		237.9  	969.1  	17.296 	1
3		957.5  		744.3  		1008   	802.7  	13.902 	1
2		231.7  		485    		270.5  	507.6  	13.313 	1
2		231.7  		485    		247.9  	453.5  	15.603 	1
3		957.5  		744.3  		1068   	760.2  	17.285 	1
0		999.7  		162.9  		1143   	176.7  	15.344 	1
2		231.7  		485    		197.8  	468.5  	13.236 	1
3		957.5  		744.3  		1020   	603    	13.159 	1
2		231.7  		485    		232.2  	446.6  	15.841 	1
1		282.6  		947.2  		261.8  	1042   	15.241 	1
0		999.7  		162.9  		940.3  	124.4  	15.625 	1
2		231.7  		485    		242.2  	534.6  	14.529 	1
0		999.7  		162.9  		932.6  	160.7  	14.539 	1
4		540    		740    		586.3  	605.3  	15.637 	1
1		282.6  		947.2  		263.7  	741.1  	15.837 	1
2		231.7  		485    		259.6  	427.4  	13.129 	1
2		231.7  		485    		221.4  	501.7  	16.618 	1
0		999.7  		162.9  		869.6  	145.3  	13.179 	1
3		957.5  		744.3  		972.3  	717.7  	14.879 	1
4		540    		740    		601.1  	779.2  	16.576 	1
0		999.7  		162.9  		1131   	166.4  	14.076 	1
2		231.7  		485    		227.2  	548    	17.46  	1
1		282.6  		947.2  		272.8  	1078   	14.407 	1
4		540    		740    		567.2  	642    	15.97  	1
1		282.6  		947.2  		296.5  	887.8  	17.537 	1
4		540    		740    		555.1  	788.8  	16.321 	1
0		999.7  		162.9  		1040   	171.5  	16.319 	1
0		999.7  		162.9  		795.8  	136.4  	15.69  	1
4		540    		740    		486.7  	678.8  	14.75  	1
1		282.6  		947.2  		267.2  	853.3  	16.314 	1
1		282.6  		947.2  		271    	833.3  	13.061 	1
2		231.7  		485    		196.8  	483.1  	14.924 	1
0		999.7  		162.9  		1056   	153.3  	14.857 	1
2		231.7  		485    		271.1  	444.3  	14.323 	1
0		999.7  		162.9  		986    	180.9  	13.761 	1
1		282.6  		947.2  		234.1  	786.6  	13.215 	1
4		540    		740    		507    	704.3  	17.103 	1
0		999.7  		162.9  		1054   	203    	15.07  	1
0		999.7  		162.9  		1003   	159.9  	17.339 	1
2		231.7  		485    		224.9  	539.7  	15.516 	1
3		957.5  		744.3  		1111   	700    	16.262 	1
2		231.7  		485    		224.3  	414.3  	12.513 	1
3		957.5  		744.3  		1024   	791.4  	14.846 	1
1		282.6  		947.2  		293.5  	1007   	14.527 	1
1		282.6  		947.2  		276.9  	1014   	15.685 	1
4		540    		740    		555.1  	774.4  	15.14  	1
2		231.7  		485    		233.6  	418    	14.749 	1
2		231.7  		485    		255.5  	504.4  	15.335 	1
4		540    		740    		568.9  	782.9  	19.002 	1
3		957.5  		744.3  		873.1  	831.4  	16.52  	1
1		282.6  		947.2  		320.5  	872.6  	15.875 	1
4		540    		740    		516.4  	801.6  	13.824 	1
0		999.7  		162.9  		1009   	161.2  	17.346 	1
4		540    		740    		585.5  	708.6  	17.372 	1
3		957.5  		744.3  		882.2  	853.5  	17.95  	1
1		282.6  		947.2  		301.3  	653.7  	14.134 	1
2		231.7  		485    		226    	503.9  	17.14  	1
0		999.7  		162.9  		879.3  	181.2  	18.507 	1
2		231.7  		485    		232.6  	525.7  	13.527 	1
2		231.7  		485    		237.7  	490    	13.864 	1
4		540    		740    		568.3  	688.4  	17.099 	1
4		540    		740    		516.8  	640.1  	16.714 	1
0		999.7  		162.9  		1021   	182.2  	14.359 	1
2		231.7  		485    		247    	490.3  	15.211 	1
2		231.7  		485    		209.6  	467.4  	16.149 	1
1		282.6  		947.2  		271.7  	876.1  	15.007 	1
3		957.5  		744.3  		1016   	740.1  	15.886 	1
1		282.6  		947.2  		275.2  	969.4  	11.679 	1
2		231.7  		485    		258.7  	543.3  	14.038 	1
4		540    		740    		502.5  	865.7  	13.622 	1
1		282.6  		947.2  		330.5  	1052   	17.596 	1
0		999.7  		162.9  		1032   	147.9  	15.496 	1
4		540    		740    		588.9  	751.9  	13.626 	1
3		957.5  		744.3  		899.9  	843.8  	15.88  	1
0		999.7  		162.9  		1206   	145.1  	15.49  	1
1		282.6  		947.2  		233.1  	1050   	15.411 	1
4		540    		740    		552.6  	730.4  	16.322 	1
2		231.7  		485    		254.2  	429.9  	15.839 	1
4		540    		740    		531.5  	794    	14.368 	1
4		540    		740    		486.5  	736.1  	15.279 	1
0		999.7  		162.9  		993.2  	158.1  	16.015 	1
1		282.6  		947.2  		279    	943.1  	14.753 	1
3		957.5  		744.3  		847.8  	774    	16.168 	1
1		282.6  		947.2  		246.9  	1080   	15.622 	1
3		957.5  		744.3  		973.2  	620.9  	13.798 	1
2		231.7  		485    		231.3  	440.3  	14.081 	1
4		540    		740    		612    	755.8  	16.207 	1
2		231.7  		485    		254.7  	567.9  	14.491 	1
0		999.7  		162.9  		1071   	159.9  	14.689 	1
4		540    		740    		515.6  	822.1  	14.036 	1
1		282.6  		947.2  		282.5  	960.3  	15.447 	1
3		957.5  		744.3  		1030   	654.9  	14.952 	1
1		282.6  		947.2  		291    	885.9  	13.56  	1
4		540    		740    		432.6  	722    	15.218 	1
2		231.7  		485    		268.5  	480.5  	14.125 	1
0		999.7  		162.9  		1041   	180.4  	16.342 	1
1		282.6  		947.2  		300.5  	900    	15.392 	1
0		999.7  		162.9  		1063   	198    	13.891 	1
2		231.7  		485    		244.6  	431.9  	12.365 	1
2		231.7  		485    		290.8  	495.8  	15.16  	1
2		231.7  		485    		228.4  	597.5  	15.677 	1
2		231.7  		485    		211.7  	528.2  	15.615 	1
2		231.7  		485    		227.3  	495.9  	14.101 	1
3		957.5  		744.3  		922.4  	725.5  	14.339 	1
4		540    		740    		557.4  	793.8  	13.952 	1
3		957.5  		744.3  		984.8  	805.2  	15.169 	1
2		231.7  		485    		197.9  	500.5  	17.012 	1
3		957.5  		744.3  		779.9  	767.7  	15.554 	1
2		231.7  		485    		225    	541.5  	16.252 	1
0		999.7  		162.9  		935.7  	131.4  	13.623 	1
1		282.6  		947.2  		263.2  	1143   	15.47  	1
1		282.6  		947.2  		260.8  	1029   	15.713 	1
3		957.5  		744.3  		841.3  	772.4  	15.765 	1
0		999.7  		162.9  		922.2  	169.3  	15.709 	1
0		999.7  		162.9  		1072   	162.6  	14.655 	1
3		957.5  		744.3  		799.5  	761.5  	15.99  	1
4		540    		740    		552.7  	775.1  	15.944 	1
1		282.6  		947.2  		270    	970.9  	12.738 	1
4		540    		740    		564    	751.6  	15.755 	1
2		231.7  		485    		206.7  	484    	13.414 	1
1		282.6  		947.2  		280.7  	934.1  	13.963 	1
4		540    		740    		466.3  	710.7  	16.003 	1
3		957.5  		744.3  		1066   	734.5  	15.897 	1
4		540    		740    		550.8  	709.1  	13.154 	1
2		231.7  		485    		276.6  	582.5  	14.659 	1
0		999.7  		162.9  		861    	167.6  	15.483 	1
3		957.5  		744.3  		963    	654.2  	13.896 	1
3		957.5  		744.3  		877.8  	801.2  	12.813 	1
4		540    		740    		502.1  	685.6  	11.903 	1
3		957.5  		744.3  		800.4  	769.7  	16.487 	1
2		231.7  		485    		224.7  	549.2  	15.605 	1
2		231.7  		485    		220.7  	406.9  	15.982 	1
4		540    		740    		579.7  	724.9  	13.241 	1
3		957.5  		744.3  		972.7  	564.2  	14.292 	1
2		231.7  		485    		263.8  	527.3  	17.019 	1
3		957.5  		744.3  		959    	742.9  	15.291 	1
2		231.7  		485    		282.8  	484.5  	14.685 	1
0		999.7  		162.9  		961.3  	175.2  	16.517 	1
0		999.7  		162.9  		1046   	188.9  	14.038 	1
1		282.6  		947.2  		287.7  	937.7  	14.494 	1
1		282.6  		947.2  		275.9  	836.8  	14.961 	1
4		540    		740    		505.9  	666.6  	16.594 	1
4		540    		740    		568.5  	825.5  	15.403 	1
1		282.6  		947.2  		303.1  	1024   	14.897 	1
2		231.7  		485    		209.5  	551.1  	13.716 	1
1		282.6  		947.2  		285.5  	1077   	14.344 	1
2		231.7  		485    		231    	505.3  	16.6   	1
4		540    		740    		542.6  	795.9  	14.555 	1
1		282.6  		947.2  		290.3  	915.6  	16.479 	1
4		540    		740    		605.3  	810    	14.181 	1
1		282.6  		947.2  		275.2  	959.3  	14.744 	1
4		540    		740    		598.1  	759.7  	15.454 	1
4		540    		740    		537.2  	749.1  	16.907 	1
1		282.6  		947.2  		330.7  	1096   	15.41  	1
0		999.7  		162.9  		963    	134.2  	14.74  	1
1		282.6  		947.2  		301.1  	1110   	14.146 	1
1		282.6  		947.2  		256.9  	912.8  	15.621 	1
0		999.7  		162.9  		992.2  	186.1  	14.851 	1
4		540    		740    		584.9  	614.3  	14.256 	1
0		999.7  		162.9  		797    	146.1  	12.268 	1
4		540    		740    		619.1  	790.5  	15.219 	1
3		957.5  		744.3  		967.5  	624.8  	16.458 	1
0		999.7  		162.9  		873.1  	163.7  	16.732 	1
0		999.7  		162.9  		928.2  	145.8  	13.926 	1
0		999.7  		162.9  		1038   	155.7  	15.006 	1
3		957.5  		744.3  		1137   	696.5  	14.386 	1
2		231.7  		485    		255.3  	474    	12.503 	1
4		540    		740    		595.7  	754.4  	13.186 	1
0		999.7  		162.9  		1267   	159.1  	13.448 	1
2		231.7  		485    		195.7  	465.9  	13.993 	1
0		999.7  		162.9  		1047   	142.8  	17.083 	1
2		231.7  		485    		253.9  	502.8  	14.775 	1
4		540    		740    		597.8  	801.2  	16.915 	1
3		957.5  		744.3  		921.9  	624.3  	13.774 	1
0		999.7  		162.9  		1009   	167.7  	15.539 	1
0		999.7  		162.9  		1044   	134.2  	15.616 	1
2		231.7  		485    		200    	512.4  	16.055 	1
4		540    		740    		488.8  	732.7  	14.499 	1
4		540    		740    		567.8  	798.5  	16.961 	1
2		231.7  		485    		206.3  	506.9  	17.502 	1
4		540    		740    		580.9  	693.9  	14.456 	1
1		282.6  		947.2  		252.7  	1076   	14.678 	1
3		957.5  		744.3  		1097   	727.1  	14.101 	1
3		957.5  		744.3  		976.2  	741.9  	17.126 	1
0		999.7  		162.9  		869.9  	160.2  	14.026 	1
1		282.6  		947.2  		276.3  	922.6  	17.311 	1
0		999.7  		162.9  		1010   	171.5  	14.812 	1
1		282.6  		947.2  		257.8  	962.2  	16.691 	1
4		540    		740    		565.1  	768.1  	14.775 	1
2		231.7  		485    		224.5  	470.6  	16.259 	1
3		957.5  		744.3  		1053   	774.4  	13.376 	1
4		540    		740    		497    	649.6  	15.039 	1
2		231.7  		485    		242.7  	448.1  	12.312 	1
0		999.7  		162.9  		904.5  	157.7  	15.566 	1
2		231.7  		485    		225.4  	474.7  	16.261 	1
2		231.7  		485    		240.4  	405.1  	15.679 	1
2		231.7  		485    		237.4  	555.8  	18.284 	1
1		282.6  		947.2  		289    	895.5  	13.695 	1
0		999.7  		162.9  		929    	167    	12.403 	1
0		999.7  		162.9  		1190   	154.2  	15.141 	1
4		540    		740    		590.9  	747.7  	15.232 	1
3		957.5  		744.3  		940.1  	712.4  	14.881 	1
1		282.6  		947.2  		297.3  	819.9  	14.266 	1
0		999.7  		162.9  		971.5  	151.8  	15.457 	1
0		999.7  		162.9  		1053   	181.3  	15.394 	1
2		231.7  		485    		225.9  	553.2  	16.504 	1
3		957.5  		744.3  		1023   	902.2  	17.265 	1
3		957.5  		744.3  		725.8  	672.9  	17.183 	1
2		231.7  		485    		215.5  	588.2  	13.186 	1
3		957.5  		744.3  		1083   	797.3  	12.993 	1
3		957.5  		744.3  		936.1  	776    	17.622 	1
3		957.5  		744.3  		1020   	664.9  	15.838 	1
2		231.7  		485    		234.3  	441.3  	15.384 	1
2		231.7  		485    		209.3  	545.2  	13.518 	1
4		540    		740    		555.2  	731.5  	15.003 	1
0		999.7  		162.9  		1056   	142.9  	15.375 	1
1		282.6  		947.2  		259.5  	928.4  	17.477 	1
0		999.7  		162.9  		970    	175.2  	15.673 	1
4		540    		740    		641.6  	719.3  	15.887 	1
4		540    		740    		675.5  	817.7  	13.86  	1
0		999.7  		162.9  		934.5  	148.7  	15.382 	1
2		231.7  		485    		230.2  	448.3  	15.669 	1
3		957.5  		744.3  		862.4  	735.4  	16.776 	1
3		957.5  		744.3  		827.9  	708.2  	14.5   	1
1		282.6  		947.2  		247.3  	909    	14.743 	1
0		999.7  		162.9  		1098   	150.3  	15.151 	1
4		540    		740    		498.6  	780.6  	12.962 	1
0		999.7  		162.9  		917.6  	166.8  	13.932 	1
3		957.5  		744.3  		949.5  	827.7  	13.7   	1
0		999.7  		162.9  		1002   	152.4  	12.725 	1
1		282.6  		947.2  		260.4  	1116   	14.957 	1
3		957.5  		744.3  		895.9  	751.7  	14.635 	1
2		231.7  		485    		280.8  	421.2  	15.037 	1
0		999.7  		162.9  		991.3  	160.5  	15.746 	1
4		540    		740    		463.8  	740.4  	17.925 	1
4		540    		740    		578.5  	794.7  	14.566 	1
3		957.5  		744.3  		968.3  	585.1  	15.061 	1
0		999.7  		162.9  		948.6  	159.8  	14.542 	1
4		540    		740    		562.7  	620.5  	13.354 	1
4		540    		740    		600.3  	583.6  	14.098 	1
0		999.7  		162.9  		1023   	169.2  	16.551 	1
